timestamp,elapsed_s,node,chain_shares,verified,total,uptime,pool_hashrate_khs,miners,peers_in,peers_out,orphan,dead,stale_pct,err_gentx,err_share_check,err_dns,err_traceback,err_unhandled,err_pplns,err_decay
2026-03-03 03:06:30,0,node29,134,148,148,182,2943.9,3,1,0,11,0,10.2,-1,0,0,0,0,0,0
2026-03-03 03:06:30,0,node31,117,125,125,174,1288.3,1,0,1,6,0,13.0,-1,0,0,0,0,0,0
2026-03-03 03:07:07,37,node29,164,184,184,219,3133.8,3,1,0,16,0,11.7,-1,0,0,0,0,0,0
2026-03-03 03:07:07,37,node31,172,182,182,212,1339.3,1,0,1,8,0,13.6,-1,0,0,0,0,0,0
2026-03-03 03:07:45,75,node29,187,209,209,257,3271.0,3,1,0,18,0,11.0,-1,0,0,0,0,0,0
2026-03-03 03:07:45,75,node31,197,210,210,250,1341.9,1,0,1,10,0,13.9,-1,0,0,0,0,0,0
2026-03-03 03:08:24,114,node29,213,238,238,296,3092.0,3,1,0,18,0,10.3,-1,0,0,0,0,0,0
2026-03-03 03:08:24,114,node31,217,230,230,289,1301.2,1,0,1,11,0,13.4,-1,0,0,0,0,0,0
2026-03-03 03:09:02,152,node29,251,275,275,334,3074.5,3,1,0,19,0,9.7,-1,0,0,0,0,0,0
2026-03-03 03:09:02,152,node31,237,251,251,327,1231.0,1,0,1,11,0,12.4,-1,0,0,0,0,0,0
2026-03-03 03:09:41,190,node29,273,295,295,373,3090.9,3,1,0,21,0,9.9,-1,0,0,0,0,0,0
2026-03-03 03:09:41,190,node31,280,290,290,365,1234.3,1,0,1,11,0,10.9,-1,0,0,0,0,0,0
2026-03-03 03:10:18,228,node29,293,313,313,411,3077.6,3,1,0,23,0,9.8,-1,0,0,0,0,0,0
2026-03-03 03:10:18,228,node31,300,309,309,404,1206.2,1,0,1,12,0,10.9,-1,0,0,0,0,0,0
2026-03-03 03:10:57,267,node29,317,341,341,450,3036.5,3,1,0,25,0,9.7,-1,0,0,0,0,0,0
2026-03-03 03:10:57,267,node31,324,332,332,442,1182.4,1,0,1,13,0,10.9,-1,0,0,0,0,0,0
2026-03-03 03:11:35,305,node29,354,375,375,488,2931.3,3,1,0,28,0,10.2,-1,0,0,0,0,0,0
2026-03-03 03:11:35,305,node31,360,368,368,481,1119.5,1,0,1,13,0,10.6,-1,0,0,0,0,0,0
2026-03-03 03:12:14,344,node29,383,401,401,527,2986.0,3,1,0,29,0,9.4,-1,0,0,0,0,0,0
2026-03-03 03:12:14,344,node31,392,399,399,519,1121.6,1,0,1,14,0,10.4,-1,0,0,0,0,0,0
2026-03-03 03:12:52,382,node29,407,422,422,564,2992.1,3,1,0,29,0,8.8,-1,0,0,0,0,0,0
2026-03-03 03:12:52,382,node31,416,421,421,558,1130.7,1,0,1,16,0,11.0,-1,0,0,0,0,0,0
2026-03-03 03:13:31,421,node29,467,485,485,603,3046.6,3,1,0,33,0,9.1,-1,0,0,0,0,0,0
2026-03-03 03:13:31,421,node31,440,446,446,596,1138.7,1,0,1,17,0,10.8,-1,0,0,0,0,0,0
2026-03-03 03:14:09,459,node29,483,501,501,641,2962.1,3,1,0,34,0,9.1,-1,0,0,0,0,0,0
2026-03-03 03:14:09,459,node31,491,498,498,634,1139.2,1,0,1,18,0,10.7,-1,0,0,0,0,0,0
2026-03-03 03:14:48,498,node29,508,526,526,680,2951.2,3,1,0,36,0,9.1,-1,0,0,0,0,0,0
2026-03-03 03:14:48,498,node31,514,521,521,673,1169.8,1,0,1,19,0,10.3,-1,0,0,0,0,0,0
2026-03-03 03:15:26,536,node29,535,555,555,718,2906.3,3,1,0,37,0,8.9,-1,0,0,0,0,0,0
2026-03-03 03:15:26,536,node31,545,552,552,711,1182.7,1,0,1,20,0,10.2,-1,0,0,0,0,0,0
2026-03-03 03:16:05,575,node29,578,595,595,757,2859.2,3,1,0,40,0,9.2,-1,0,0,0,0,0,0
2026-03-03 03:16:05,575,node31,564,572,572,749,1185.9,1,0,1,20,0,9.7,-1,0,0,0,0,0,0
2026-03-03 03:16:42,612,node29,599,616,616,795,2824.8,3,1,0,41,0,9.0,-1,0,0,0,0,0,0
2026-03-03 03:16:42,612,node31,605,613,613,788,1173.9,1,0,1,21,0,9.8,-1,0,0,0,0,0,0
2026-03-03 03:17:21,651,node29,624,641,641,833,2808.5,3,1,0,42,0,8.8,-1,0,0,0,0,0,0
2026-03-03 03:17:21,651,node31,634,642,642,826,1177.8,1,0,1,21,0,9.3,-1,0,0,0,0,0,0
2026-03-03 03:17:59,689,node29,674,691,691,871,2804.5,3,1,0,44,0,8.7,-1,0,0,0,0,0,0
2026-03-03 03:17:59,689,node31,663,670,670,864,1176.3,1,0,1,22,0,9.2,-1,0,0,0,0,0,0
2026-03-03 03:18:38,727,node29,695,711,711,910,2808.2,3,1,0,48,0,9.1,-1,0,0,0,0,0,0
2026-03-03 03:18:38,727,node31,706,712,712,902,1157.7,1,0,1,22,0,9.0,-1,0,0,0,0,0,0
2026-03-03 03:19:15,765,node29,718,734,734,947,2792.9,3,1,0,52,0,9.5,-1,0,0,0,0,0,0
2026-03-03 03:19:15,765,node31,727,733,733,940,1179.0,1,0,1,24,0,9.2,-1,0,0,0,0,0,0
2026-03-03 03:19:54,804,node29,746,766,766,986,2849.4,3,1,0,56,0,9.7,-1,0,0,0,0,0,0
2026-03-03 03:19:54,804,node31,754,761,761,978,1188.0,1,0,1,24,0,8.8,-1,0,0,0,0,0,0
2026-03-03 03:20:31,841,node29,785,806,806,1023,2842.8,3,1,0,57,0,9.7,-1,0,0,0,0,0,0
2026-03-03 03:20:31,841,node31,777,784,784,1017,1193.9,1,0,1,25,0,9.0,-1,0,0,0,0,0,0
2026-03-03 03:21:10,880,node29,801,822,822,1062,2858.3,3,1,0,58,0,9.6,-1,0,0,0,0,0,0
2026-03-03 03:21:10,880,node31,804,811,811,1055,1198.7,1,0,1,26,0,9.1,-1,0,0,0,0,0,0
2026-03-03 03:21:47,917,node29,809,828,828,1100,2816.2,3,1,0,60,0,9.8,-1,0,0,0,0,0,0
2026-03-03 03:21:47,917,node31,813,820,820,1093,1214.6,1,0,1,26,0,8.9,-1,0,0,0,0,0,0
2026-03-03 03:22:26,956,node29,826,845,845,1138,2932.7,3,1,0,61,0,9.7,-1,0,0,0,0,0,0
2026-03-03 03:22:26,956,node31,832,838,838,1131,1164.5,1,0,1,26,0,8.8,-1,0,0,0,0,0,0
2026-03-03 03:23:04,994,node29,852,870,870,1176,2933.7,3,1,0,61,0,9.5,-1,0,0,0,0,0,0
2026-03-03 03:23:04,994,node31,842,848,848,1169,1246.8,1,0,1,26,0,8.6,-1,0,0,0,0,0,0
2026-03-03 03:23:43,1032,node29,862,879,879,1215,2834.5,3,1,0,61,0,9.4,-1,0,0,0,0,0,0
2026-03-03 03:23:43,1032,node31,864,869,869,1207,1229.9,1,0,1,26,0,8.5,-1,0,0,0,0,0,0
2026-03-03 03:24:20,1070,node29,868,881,881,1253,2848.7,3,1,0,61,0,9.3,-1,0,0,0,0,0,0
2026-03-03 03:24:20,1070,node31,871,875,875,1246,1197.2,1,0,1,26,0,8.5,-1,0,0,0,0,0,0
2026-03-03 03:24:59,1109,node29,883,888,888,1291,2842.6,3,1,0,61,0,9.2,-1,0,0,0,0,0,0
2026-03-03 03:24:59,1109,node31,881,885,885,1284,1232.5,1,0,1,26,0,8.4,-1,0,0,0,0,0,0
2026-03-03 03:25:36,1146,node29,887,891,891,1329,2797.1,3,1,0,61,0,9.2,-1,0,0,0,0,0,0
2026-03-03 03:25:36,1146,node31,891,895,895,1322,1228.4,1,0,1,26,0,8.3,-1,0,0,0,0,0,0
2026-03-03 03:26:15,1185,node29,895,899,899,1367,2767.4,3,1,0,61,0,9.1,-1,0,0,0,0,0,0
2026-03-03 03:26:15,1185,node31,896,900,900,1360,1203.9,1,0,1,27,0,8.6,-1,0,0,0,0,0,0
2026-03-03 03:26:53,1223,node29,897,901,901,1405,2749.5,3,1,0,61,0,9.0,-1,0,0,0,0,0,0
2026-03-03 03:26:53,1223,node31,900,904,904,1398,1230.3,1,0,1,27,0,8.5,-1,0,0,0,0,0,0
2026-03-03 03:27:32,1262,node29,917,921,921,1444,2813.4,3,1,0,62,0,9.0,-1,0,0,0,0,0,0
2026-03-03 03:27:32,1262,node31,913,917,917,1437,1269.5,1,0,1,27,0,8.4,-1,0,0,0,0,0,0
2026-03-03 03:28:09,1299,node29,925,929,929,1482,2815.5,3,1,0,62,0,9.0,-1,0,0,0,0,0,0
2026-03-03 03:28:09,1299,node31,927,931,931,1475,1273.5,1,0,1,27,0,8.3,-1,0,0,0,0,0,0
2026-03-03 03:28:48,1338,node29,932,936,936,1520,2769.3,3,1,0,62,0,8.9,-1,0,0,0,0,0,0
2026-03-03 03:28:48,1338,node31,933,937,937,1513,1261.8,1,0,1,27,0,8.3,-1,0,0,0,0,0,0
2026-03-03 03:29:25,1375,node29,937,941,941,1558,2743.4,3,1,0,62,0,8.8,-1,0,0,0,0,0,0
2026-03-03 03:29:25,1375,node31,939,943,943,1551,1253.9,1,0,1,27,0,8.2,-1,0,0,0,0,0,0
2026-03-03 03:30:04,1414,node29,948,952,952,1596,2697.8,3,1,0,62,0,8.7,-1,0,0,0,0,0,0
2026-03-03 03:30:04,1414,node31,942,946,946,1589,1234.0,1,0,1,27,0,8.2,-1,0,0,0,0,0,0
2026-03-03 03:30:42,1452,node29,959,963,963,1634,2699.4,3,1,0,62,0,8.7,-1,0,0,0,0,0,0
2026-03-03 03:30:42,1452,node31,960,964,964,1627,1294.3,1,0,1,27,0,8.0,-1,0,0,0,0,0,0
2026-03-03 03:31:21,1490,node29,962,966,966,1673,2655.7,3,1,0,62,0,8.6,-1,0,0,0,0,0,0
2026-03-03 03:31:21,1490,node31,965,969,969,1665,1273.3,1,0,1,27,0,8.0,-1,0,0,0,0,0,0
2026-03-03 03:31:58,1528,node29,976,980,980,1710,2672.2,3,1,0,62,0,8.6,-1,0,0,0,0,0,0
2026-03-03 03:31:58,1528,node31,973,977,977,1703,1260.5,1,0,1,27,0,7.9,-1,0,0,0,0,0,0
2026-03-03 03:32:37,1567,node29,989,993,993,1749,2698.0,3,1,0,62,0,8.5,-1,0,0,0,0,0,0
2026-03-03 03:32:37,1567,node31,991,995,995,1742,1348.8,1,0,1,27,0,7.7,-1,0,0,0,0,0,0
2026-03-03 03:33:14,1604,node29,993,997,997,1787,2652.3,3,1,0,62,0,8.5,-1,0,0,0,0,0,0
2026-03-03 03:33:14,1604,node31,994,998,998,1779,1345.5,1,0,1,27,0,7.7,-1,0,0,0,0,0,0
2026-03-03 03:33:53,1643,node29,999,1003,1003,1825,2615.4,3,1,0,62,0,8.4,-1,0,0,0,0,0,0
2026-03-03 03:33:53,1643,node31,1001,1005,1005,1817,1364.4,1,0,1,27,0,7.6,-1,0,0,0,0,0,0
2026-03-03 03:34:30,1680,node29,1017,1021,1021,1862,2659.8,3,1,0,62,0,8.3,-1,0,0,0,0,0,0
2026-03-03 03:34:30,1680,node31,1010,1014,1014,1855,1387.5,1,0,1,27,0,7.5,-1,0,0,0,0,0,0
2026-03-03 03:35:09,1719,node29,1026,1030,1030,1901,2680.2,3,1,0,62,0,8.2,-1,0,0,0,0,0,0
2026-03-03 03:35:09,1719,node31,1029,1033,1033,1893,1433.6,1,0,1,27,0,7.4,-1,0,0,0,0,0,0
2026-03-03 03:35:46,1756,node29,1032,1036,1036,1938,2628.5,3,1,0,62,0,8.2,-1,0,0,0,0,0,0
2026-03-03 03:35:46,1756,node31,1037,1041,1041,1932,1467.9,1,0,1,27,0,7.3,-1,0,0,0,0,0,0
2026-03-03 03:36:25,1795,node29,1040,1044,1044,1977,2557.0,3,1,0,62,0,8.2,-1,0,0,0,0,0,0
2026-03-03 03:36:25,1795,node31,1041,1045,1045,1969,1479.1,1,0,1,27,0,7.2,-1,0,0,0,0,0,0
2026-03-03 03:37:02,1832,node29,1058,1062,1062,2015,2569.8,3,1,0,62,0,8.1,-1,0,0,0,0,0,0
2026-03-03 03:37:02,1832,node31,1053,1057,1057,2008,1472.0,1,0,1,27,0,7.1,-1,0,0,0,0,0,0
2026-03-03 03:37:41,1871,node29,1062,1066,1066,2053,2565.7,3,1,0,63,0,8.1,-1,0,0,0,0,0,0
2026-03-03 03:37:41,1871,node31,1069,1073,1073,2046,1521.5,1,0,1,29,0,7.5,-1,0,0,0,0,0,0
2026-03-03 03:38:18,1908,node29,1068,1072,1072,2090,2584.8,3,1,0,63,0,8.1,-1,0,0,0,0,0,0
2026-03-03 03:38:18,1908,node31,1075,1079,1079,2084,1484.3,1,0,1,29,0,7.5,-1,0,0,0,0,0,0
2026-03-03 03:38:57,1947,node29,1073,1077,1077,2129,2494.4,3,1,0,63,0,8.0,-1,0,0,0,0,0,0
2026-03-03 03:38:57,1947,node31,1081,1085,1085,2122,1455.0,1,0,1,29,0,7.5,-1,0,0,0,0,0,0
2026-03-03 03:39:34,1984,node29,1094,1098,1098,2167,2465.5,3,1,0,63,0,7.9,-1,0,0,0,0,0,0
2026-03-03 03:39:34,1984,node31,1092,1096,1096,2160,1483.0,1,0,1,29,0,7.3,-1,0,0,0,0,0,0
2026-03-03 03:40:13,2023,node29,1085,1089,1089,2205,2506.8,3,1,0,64,0,7.9,-1,0,0,0,0,0,0
2026-03-03 03:40:13,2023,node31,1109,1113,1113,2198,1426.3,1,0,1,29,0,7.3,-1,0,0,0,0,0,0
2026-03-03 03:40:50,2060,node29,1006,1010,1010,2243,2544.7,3,1,0,65,0,8.0,-1,0,0,0,0,0,0
2026-03-03 03:40:50,2060,node31,1037,1041,1041,2236,1505.4,1,0,1,29,0,7.2,-1,0,0,0,0,0,0
2026-03-03 03:41:29,2099,node29,1024,1028,1028,2281,2548.0,3,1,0,65,0,7.9,-1,0,0,0,0,0,0
2026-03-03 03:41:29,2099,node31,1040,1044,1044,2274,1506.5,1,0,1,29,0,7.2,-1,0,0,0,0,0,0
2026-03-03 03:42:06,2136,node29,890,894,894,2319,2630.3,3,1,0,66,0,7.9,-1,0,0,0,0,0,0
2026-03-03 03:42:06,2136,node31,1062,1066,1066,2312,1556.3,1,0,1,29,0,7.1,-1,0,0,0,0,0,0
2026-03-03 03:42:45,2175,node29,900,904,904,2357,2718.6,3,1,0,66,0,7.8,-1,0,0,0,0,0,0
2026-03-03 03:42:45,2175,node31,1072,1076,1076,2350,1543.4,1,0,1,29,0,7.0,-1,0,0,0,0,0,0
2026-03-03 03:43:23,2212,node29,906,910,910,2395,2688.6,3,1,0,66,0,7.8,-1,0,0,0,0,0,0
2026-03-03 03:43:23,2212,node31,1074,1078,1078,2388,1530.1,1,0,1,29,0,7.0,-1,0,0,0,0,0,0
2026-03-03 03:44:01,2251,node29,917,921,921,2433,2664.3,3,1,0,66,0,7.8,-1,0,0,0,0,0,0
2026-03-03 03:44:01,2251,node31,1080,1084,1084,2426,1501.0,1,0,1,29,0,7.0,-1,0,0,0,0,0,0
2026-03-03 03:44:39,2288,node29,924,928,928,2471,2619.9,3,1,0,66,0,7.7,-1,0,0,0,0,0,0
2026-03-03 03:44:39,2288,node31,1094,1098,1098,2464,1503.8,1,0,1,29,0,6.9,-1,0,0,0,0,0,0
2026-03-03 03:45:17,2327,node29,930,934,934,2509,2606.5,3,1,0,66,0,7.7,-1,0,0,0,0,0,0
2026-03-03 03:45:17,2327,node31,1101,1105,1105,2502,1522.0,1,0,1,29,0,6.9,-1,0,0,0,0,0,0
2026-03-03 03:45:55,2364,node29,936,940,940,2547,2591.8,3,1,0,66,0,7.6,-1,0,0,0,0,0,0
2026-03-03 03:45:55,2364,node31,1107,1111,1111,2540,1539.5,1,0,1,29,0,6.8,-1,0,0,0,0,0,0
2026-03-03 03:46:33,2403,node29,949,953,953,2585,2593.5,3,1,0,66,0,7.6,-1,0,0,0,0,0,0
2026-03-03 03:46:33,2403,node31,1114,1118,1118,2578,1589.6,1,0,1,29,0,6.8,-1,0,0,0,0,0,0
2026-03-03 03:47:11,2440,node29,911,915,915,2623,2682.8,3,1,0,68,0,7.7,-1,0,0,0,0,0,0
2026-03-03 03:47:11,2440,node31,1128,1132,1132,2616,1477.3,1,0,1,29,0,6.8,-1,0,0,0,0,0,0
2026-03-03 03:47:49,2479,node29,917,921,921,2661,2751.0,3,1,0,68,0,7.7,-1,0,0,0,0,0,0
2026-03-03 03:47:49,2479,node31,1134,1138,1138,2654,1446.3,1,0,1,29,0,6.7,-1,0,0,0,0,0,0
2026-03-03 03:48:27,2516,node29,921,925,925,2699,2788.5,3,1,0,68,0,7.6,-1,0,0,0,0,0,0
2026-03-03 03:48:27,2516,node31,1142,1146,1146,2692,1430.5,1,0,1,29,0,6.7,-1,0,0,0,0,0,0
2026-03-03 03:49:05,2555,node29,934,938,938,2737,2791.7,3,1,0,68,0,7.5,-1,0,0,0,0,0,0
2026-03-03 03:49:05,2555,node31,1147,1151,1151,2730,1304.0,1,0,1,29,0,6.7,-1,0,0,0,0,0,0
2026-03-03 03:49:43,2592,node29,937,941,941,2775,2793.8,3,1,0,69,0,7.6,-1,0,0,0,0,0,0
2026-03-03 03:49:43,2592,node31,1154,1158,1158,2768,1289.1,1,0,1,29,0,6.7,-1,0,0,0,0,0,0
2026-03-03 03:50:21,2631,node29,914,918,918,2813,2859.3,3,1,0,69,0,7.6,-1,0,0,0,0,0,0
2026-03-03 03:50:21,2631,node31,1161,1165,1165,2806,1211.1,1,0,1,29,0,6.7,-1,0,0,0,0,0,0
2026-03-03 03:50:59,2669,node29,926,930,930,2851,2842.8,3,1,0,69,0,7.5,-1,0,0,0,0,0,0
2026-03-03 03:50:59,2669,node31,1167,1171,1171,2844,1164.2,1,0,1,29,0,6.7,-1,0,0,0,0,0,0
2026-03-03 03:51:37,2707,node29,929,933,933,2889,2746.9,2,1,0,69,0,7.5,-1,0,0,0,0,0,0
2026-03-03 03:51:37,2707,node31,1175,1179,1179,2882,1132.6,1,0,1,29,0,6.7,-1,0,0,0,0,0,0
2026-03-03 03:52:15,2744,node29,868,872,872,2927,2868.2,2,1,0,70,0,7.5,-1,0,0,0,0,0,0
2026-03-03 03:52:15,2744,node31,1187,1191,1191,2920,1115.3,1,0,1,29,0,6.6,-1,0,0,0,0,0,0
2026-03-03 03:52:53,2783,node29,877,881,881,2965,2990.3,2,1,0,70,0,7.4,-1,0,0,0,0,0,0
2026-03-03 03:52:53,2783,node31,1198,1202,1202,2958,1083.4,1,0,1,29,0,6.5,-1,0,0,0,0,0,0
2026-03-03 03:53:31,2820,node29,899,903,903,3003,2944.3,2,1,0,70,0,7.4,-1,0,0,0,0,0,0
2026-03-03 03:53:31,2820,node31,1208,1212,1212,2996,1099.2,1,0,1,29,0,6.5,-1,0,0,0,0,0,0
2026-03-03 03:54:09,2859,node29,907,911,911,3041,2944.3,2,1,0,70,0,7.3,-1,0,0,0,0,0,0
2026-03-03 03:54:09,2859,node31,1223,1227,1227,3034,1054.4,1,0,1,29,0,6.4,-1,0,0,0,0,0,0
2026-03-03 03:54:47,2896,node29,912,916,916,3079,2928.0,2,1,0,70,0,7.3,-1,0,0,0,0,0,0
2026-03-03 03:54:47,2896,node31,1230,1234,1234,3072,1070.4,1,0,1,29,0,6.4,-1,0,0,0,0,0,0
2026-03-03 03:55:25,2935,node29,923,927,927,3117,3004.7,2,1,0,71,0,7.3,-1,0,0,0,0,0,0
2026-03-03 03:55:25,2935,node31,1241,1245,1245,3110,1101.5,1,0,1,29,0,6.3,-1,0,0,0,0,0,0
2026-03-03 03:56:03,2972,node29,936,940,940,3155,2929.4,2,1,0,71,0,7.3,-1,0,0,0,0,0,0
2026-03-03 03:56:03,2972,node31,1249,1253,1253,3148,1025.5,1,0,1,29,0,6.3,-1,0,0,0,0,0,0
2026-03-03 03:56:41,3011,node29,889,893,893,3193,2875.2,2,1,0,72,0,7.3,-1,0,0,0,0,0,0
2026-03-03 03:56:41,3011,node31,1086,1090,1090,3186,1024.6,1,0,1,30,0,6.5,-1,0,0,0,0,0,0
2026-03-03 03:57:19,3048,node29,893,897,897,3231,2809.5,2,1,0,72,0,7.3,-1,0,0,0,0,0,0
2026-03-03 03:57:19,3048,node31,1048,1052,1052,3224,1004.8,1,0,1,31,0,6.7,-1,0,0,0,0,0,0
2026-03-03 03:57:57,3087,node29,902,906,906,3269,2815.8,2,1,0,72,0,7.2,-1,0,0,0,0,0,0
2026-03-03 03:57:57,3087,node31,1055,1059,1059,3262,1048.9,1,0,1,31,0,6.6,-1,0,0,0,0,0,0
2026-03-03 03:58:34,3124,node29,920,924,924,3307,2798.2,2,1,0,72,0,7.2,-1,0,0,0,0,0,0
2026-03-03 03:58:34,3124,node31,1063,1067,1067,3300,1038.0,1,0,1,31,0,6.5,-1,0,0,0,0,0,0
2026-03-03 03:59:13,3163,node29,929,933,933,3345,2721.9,3,1,0,72,0,7.1,-1,0,0,0,0,0,0
2026-03-03 03:59:13,3163,node31,1083,1087,1087,3338,1016.3,1,0,1,31,0,6.5,-1,0,0,0,0,0,0
2026-03-03 03:59:51,3200,node29,934,938,938,3383,2769.3,3,1,0,72,0,7.1,-1,0,0,0,0,0,0
2026-03-03 03:59:51,3200,node31,1089,1093,1093,3376,1025.6,1,0,1,31,0,6.5,-1,0,0,0,0,0,0
2026-03-03 04:00:29,3239,node29,954,958,958,3421,2817.3,3,1,0,72,0,7.0,-1,0,0,0,0,0,0
2026-03-03 04:00:29,3239,node31,1102,1106,1106,3414,1018.2,1,0,1,31,0,6.4,-1,0,0,0,0,0,0
2026-03-03 04:01:07,3277,node29,961,965,965,3459,2755.1,3,1,0,72,0,7.0,-1,0,0,0,0,0,0
2026-03-03 04:01:07,3277,node31,1115,1119,1119,3452,1042.4,1,0,1,31,0,6.4,-1,0,0,0,0,0,0
2026-03-03 04:01:45,3315,node29,966,970,970,3497,2740.6,3,1,0,72,0,6.9,-1,0,0,0,0,0,0
2026-03-03 04:01:45,3315,node31,1120,1124,1124,3490,1020.6,1,0,1,31,0,6.4,-1,0,0,0,0,0,0
2026-03-03 04:02:22,3352,node29,974,978,978,3535,2792.1,3,1,0,72,0,6.9,-1,0,0,0,0,0,0
2026-03-03 04:02:22,3352,node31,1129,1133,1133,3528,1000.0,1,0,1,31,0,6.3,-1,0,0,0,0,0,0
2026-03-03 04:03:01,3391,node29,990,994,994,3573,2793.0,3,1,0,72,0,6.8,-1,0,0,0,0,0,0
2026-03-03 04:03:01,3391,node31,1136,1140,1140,3566,1024.1,1,0,1,31,0,6.3,-1,0,0,0,0,0,0
2026-03-03 04:03:38,3428,node29,932,936,936,3611,2716.7,3,1,0,73,0,6.9,-1,0,0,0,0,0,0
2026-03-03 04:03:38,3428,node31,918,922,922,3604,1006.0,1,0,1,31,0,6.2,-1,0,0,0,0,0,0
2026-03-03 04:04:17,3467,node29,922,926,926,3649,2723.1,3,1,0,75,0,7.0,-1,0,0,0,0,0,0
2026-03-03 04:04:17,3467,node31,926,930,930,3642,1034.5,1,0,1,31,0,6.2,-1,0,0,0,0,0,0
2026-03-03 04:04:55,3504,node29,930,934,934,3687,2684.2,3,1,0,75,0,7.0,-1,0,0,0,0,0,0
2026-03-03 04:04:55,3504,node31,936,940,940,3680,1158.0,1,0,1,31,0,6.1,-1,0,0,0,0,0,0
2026-03-03 04:05:33,3543,node29,951,955,955,3725,2678.3,3,1,0,75,0,7.0,-1,0,0,0,0,0,0
2026-03-03 04:05:33,3543,node31,947,951,951,3718,1235.5,1,0,1,31,0,6.1,-1,0,0,0,0,0,0
2026-03-03 04:06:11,3580,node29,959,963,963,3763,2674.6,3,1,0,75,0,6.9,-1,0,0,0,0,0,0
2026-03-03 04:06:11,3580,node31,962,966,966,3756,1296.4,1,0,1,31,0,6.0,-1,0,0,0,0,0,0
2026-03-03 04:06:49,3619,node29,966,970,970,3801,2699.4,3,1,0,75,0,6.9,-1,0,0,0,0,0,0
2026-03-03 04:06:49,3619,node31,973,977,977,3794,1325.4,1,0,1,31,0,6.0,-1,0,0,0,0,0,0
2026-03-03 04:07:27,3656,node29,975,979,979,3839,2667.0,3,1,0,75,0,6.8,-1,0,0,0,0,0,0
2026-03-03 04:07:27,3656,node31,981,985,985,3832,1370.1,1,0,1,31,0,5.9,-1,0,0,0,0,0,0
2026-03-03 04:08:05,3695,node29,990,994,994,3877,2728.4,3,1,0,75,0,6.8,-1,0,0,0,0,0,0
2026-03-03 04:08:05,3695,node31,988,992,992,3870,1416.4,1,0,1,31,0,5.9,-1,0,0,0,0,0,0
2026-03-03 04:08:43,3732,node29,998,1002,1002,3915,2682.1,3,1,0,75,0,6.8,-1,0,0,0,0,0,0
2026-03-03 04:08:43,3732,node31,1001,1005,1005,3908,1416.4,1,0,1,31,0,5.8,-1,0,0,0,0,0,0
2026-03-03 04:09:21,3771,node29,1005,1009,1009,3953,2669.3,3,1,0,75,0,6.7,-1,0,0,0,0,0,0
2026-03-03 04:09:21,3771,node31,1010,1014,1014,3946,1401.9,1,0,1,31,0,5.8,-1,0,0,0,0,0,0
2026-03-03 04:09:58,3808,node29,1014,1018,1018,3991,2547.0,3,1,0,75,0,6.7,-1,0,0,0,0,0,0
2026-03-03 04:09:58,3808,node31,1015,1019,1019,3984,1435.1,1,0,1,31,0,5.7,-1,0,0,0,0,0,0
2026-03-03 04:10:37,3847,node29,1026,1030,1030,4029,2488.1,3,1,0,75,0,6.7,-1,0,0,0,0,0,0
2026-03-03 04:10:37,3847,node31,1022,1026,1026,4022,1405.3,1,0,1,31,0,5.7,-1,0,0,0,0,0,0
2026-03-03 04:11:15,3884,node29,1030,1034,1034,4067,2603.2,3,1,0,77,0,6.8,-1,0,0,0,0,0,0
2026-03-03 04:11:15,3884,node31,1035,1039,1039,4060,1359.4,1,0,1,31,0,5.7,-1,0,0,0,0,0,0
2026-03-03 04:11:53,3923,node29,930,934,934,4105,2564.1,3,1,0,77,0,6.8,-1,0,0,0,0,0,0
2026-03-03 04:11:53,3923,node31,1045,1049,1049,4098,1359.9,1,0,1,31,0,5.7,-1,0,0,0,0,0,0
2026-03-03 04:12:31,3960,node29,942,946,946,4143,2583.7,3,1,0,78,0,6.8,-1,0,0,0,0,0,0
2026-03-03 04:12:31,3960,node31,1052,1056,1056,4136,1438.6,1,0,1,31,0,5.6,-1,0,0,0,0,0,0
2026-03-03 04:13:09,3999,node29,841,845,845,4181,2604.8,3,1,0,79,0,6.8,-1,0,0,0,0,0,0
2026-03-03 04:13:09,3999,node31,966,970,970,4173,1439.9,1,0,1,31,0,5.6,-1,0,0,0,0,0,0
2026-03-03 04:13:46,4036,node29,846,850,850,4218,2670.2,3,1,0,79,0,6.8,-1,0,0,0,0,0,0
2026-03-03 04:13:46,4036,node31,973,977,977,4211,1411.3,1,0,1,31,0,5.6,-1,0,0,0,0,0,0
2026-03-03 04:14:25,4074,node29,858,862,862,4257,2661.7,3,1,0,79,0,6.8,-1,0,0,0,0,0,0
2026-03-03 04:14:25,4074,node31,982,986,986,4249,1413.7,1,0,1,31,0,5.5,-1,0,0,0,0,0,0
2026-03-03 04:15:02,4112,node29,867,871,871,4294,2610.7,3,1,0,79,0,6.7,-1,0,0,0,0,0,0
2026-03-03 04:15:02,4112,node31,987,991,991,4287,1386.3,1,0,1,31,0,5.5,-1,0,0,0,0,0,0
2026-03-03 04:15:41,4150,node29,875,879,879,4333,2572.0,3,1,0,79,0,6.7,-1,0,0,0,0,0,0
2026-03-03 04:15:41,4150,node31,1000,1004,1004,4325,1425.6,1,0,1,32,0,5.6,-1,0,0,0,0,0,0
2026-03-03 04:16:18,4188,node29,884,888,888,4370,2639.0,3,1,0,79,0,6.7,-1,0,0,0,0,0,0
2026-03-03 04:16:18,4188,node31,885,889,889,4363,1382.4,1,0,1,32,0,5.6,-1,0,0,0,0,0,0
